ax,ay,az,gx,gy,gz,temp,volt,vel
-1.965565,11.365699,17.383711,18.038822,-0.054169,0.250488,0.480431,7.564000,2139.244988

6.515199,2.075418,13.829502,18.041763,0.362578,0.403171,0.499616,7.560000,2173.397890

-3.084039,-4.352814,3.756049,18.029999,0.236808,-0.150006,0.068746,7.564000,2164.926672

-0.645909,-1.016552,11.046489,18.021175,-0.437342,-0.100710,-0.174801,7.572000,2260.432924

-1.601522,9.504769,4.922423,18.038822,0.424664,0.184938,-0.489493,7.584000,2381.382281

-3.273246,4.465648,14.739609,18.041763,0.075864,0.212117,-0.896381,7.596000,2548.328058

-1.151259,9.444894,6.965375,18.038822,0.161132,0.004276,-1.240384,7.608000,2610.610930

0.000746,3.917188,9.954360,18.032940,0.075065,-0.102575,-0.752491,7.596000,2751.305699

-4.403695,6.922938,2.968088,18.021175,0.100379,0.123118,-0.570498,7.588000,2272.641512

-1.500932,-2.846347,18.710552,18.027058,0.082526,-0.025834,-0.388504,7.580000,2278.982266

-4.600087,0.439620,11.465617,18.009411,-0.408564,-0.509197,-0.594746,7.564000,2776.612565

-1.172814,-0.515993,9.707673,35.771175,0.053482,-0.060741,-0.069015,7.552000,2768.861319

-3.024164,-0.573473,6.869575,18.024117,0.031099,-0.269114,-0.484430,7.568000,2270.783315

0.247433,9.315562,3.176454,18.000587,0.345791,0.103933,-0.047965,7.576000,2265.596254

-1.132098,-3.904946,19.342836,18.024117,-0.099734,-0.401813,-0.068749,7.580000,2391.224370

-2.921178,2.595137,0.565883,18.018234,0.430259,-0.191307,-0.046099,7.588000,2415.768888

-0.250731,1.704190,8.979588,18.021175,0.199769,-0.752211,0.181460,7.596000,2601.318673

-2.971473,5.572147,4.699687,17.997646,0.215757,-0.401813,-0.068749,7.612000,2680.146704

-3.419342,5.141044,-1.512994,18.018234,-0.148497,-0.188643,0.220363,7.600000,2485.828856

1.775455,-4.510885,15.491645,18.009411,-0.625731,-0.779923,0.278452,7.592000,2372.025824

0.558785,-0.298046,19.606289,18.009411,-0.121851,-0.135883,0.245944,7.584000,2372.431152

-6.164034,3.759117,-0.531036,18.000587,0.235209,0.200925,0.455383,7.584000,2370.406205

-0.399222,-1.198573,9.755573,18.018234,-0.704071,-1.164428,0.694666,7.576000,2177.487831

-2.868488,1.332962,13.958833,18.015293,-0.210050,0.002411,1.382140,7.564000,2095.027098

-2.011071,5.603282,7.001300,18.021175,-0.179673,-0.084456,1.137261,7.556000,2776.057437

0.204322,2.729259,11.271621,17.991764,-0.004874,0.039183,1.574259,7.564000,2072.513461

-2.921178,3.095696,10.854887,18.012352,-0.117054,0.166818,0.940078,7.568000,2219.958337

0.623451,3.859708,11.930251,18.012352,-0.072555,0.176677,0.197181,7.584000,2413.249834

1.967057,9.727506,3.435116,18.000587,0.509665,0.278466,-0.531860,7.608000,2634.384201

-1.558412,2.290970,9.465776,18.003529,-0.431747,0.209719,-0.491625,7.604000,2468.155006

3.928578,2.456226,13.173266,18.018234,0.421200,0.448736,-0.226761,7.616000,2665.740061

-4.456386,2.966366,5.248146,18.006470,-0.215113,0.347213,-0.351465,7.616000,2615.035643

-5.404813,5.301510,10.304033,17.994705,-0.125581,0.081284,-0.273392,7.616000,2622.939020

-7.308854,4.396193,15.086887,18.015293,-0.167682,0.270739,-0.169738,7.616000,2644.921896

